audio_recording_id,start_offset,end_offset,site_id,Powerful owl,Barking owl,Southern boobook,Eastern barn owl,Masked owl,Other birds,Koala,Possum,Insects,Frogs,Car,Nothing,Wind / rain,Something else
63132,5229,5239,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,3997,4007,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,4565,4575,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO
63132,6561,6571,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63132,3149,3159,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63132,4665,4675,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,6729,6739,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63132,3645,3655,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63132,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,3645,3655,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63132,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,3645,3655,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63132,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,3645,3655,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,3645,3655,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63132,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63132,3645,3655,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63138,2064,2074,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
63144,799,809,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63153,6137,6147,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63153,6535,6545,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES
63154,6070,6080,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63154,6031,6041,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO
63165,5649,5659,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,4861,4871,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
63165,7061,7071,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,5649,5659,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,4861,4871,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,7061,7071,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5649,5659,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,4861,4871,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,5649,5659,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,7061,7071,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4861,4871,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,4861,4871,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,5649,5659,217,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,6065,6075,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,4861,4871,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5649,5659,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,5649,5659,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,4861,4871,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,7061,7071,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4861,4871,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,7061,7071,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5649,5659,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,4861,4871,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,5649,5659,217,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO
63165,7061,7071,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,7061,7071,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,1613,1623,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES
63165,7061,7071,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4841,4851,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6369,6379,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4841,4851,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,5721,5731,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5973,5983,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5721,5731,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4793,4803,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6369,6379,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5721,5731,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,5721,5731,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5973,5983,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,6369,6379,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5721,5731,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4793,4803,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6369,6379,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4793,4803,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5973,5983,217,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
63165,5721,5731,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5973,5983,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6369,6379,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5721,5731,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5973,5983,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5721,5731,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4793,4803,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,3373,3383,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO
63165,5973,5983,217,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,6369,6379,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5973,5983,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6369,6379,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4793,4803,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4793,4803,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5721,5731,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6369,6379,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5721,5731,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6369,6379,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5973,5983,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4793,4803,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4793,4803,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3373,3383,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5973,5983,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4841,4851,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,6369,6379,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6093,6103,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
63165,4893,4903,217,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6093,6103,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4893,4903,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6437,6447,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3397,3407,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4897,4907,217,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,4893,4903,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,4817,4827,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3397,3407,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4893,4903,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4817,4827,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6377,6387,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,4893,4903,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,4897,4907,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6437,6447,217,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4897,4907,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4817,4827,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6093,6103,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3397,3407,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6437,6447,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6377,6387,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4897,4907,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4893,4903,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO
63165,6093,6103,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6377,6387,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4897,4907,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6093,6103,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
63165,3397,3407,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6093,6103,217,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6377,6387,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4817,4827,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6377,6387,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4897,4907,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4893,4903,217,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,6437,6447,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,3397,3407,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4817,4827,217,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,6437,6447,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6377,6387,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6437,6447,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4897,4907,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3397,3407,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4893,4903,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6437,6447,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4893,4903,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
63165,3397,3407,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6377,6387,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4893,4903,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,3397,3407,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4817,4827,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,3397,3407,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4897,4907,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4817,4827,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4897,4907,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6377,6387,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5281,5291,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,2445,2455,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5281,5291,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5281,5291,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,6365,6375,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5653,5663,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6365,6375,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6669,6679,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6365,6375,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5281,5291,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6669,6679,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6365,6375,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
63165,6365,6375,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5281,5291,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5653,5663,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6365,6375,217,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6365,6375,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,2445,2455,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6365,6375,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5653,5663,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,2445,2455,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5653,5663,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,6365,6375,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,2445,2455,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5653,5663,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,2445,2455,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,2445,2455,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5281,5291,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO
63165,5653,5663,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,4961,4971,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,2445,2455,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,6669,6679,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,2445,2455,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6669,6679,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,4965,4975,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5653,5663,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,4961,4971,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,2445,2455,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5281,5291,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5653,5663,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,7133,7143,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,5593,5603,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5761,5771,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,7133,7143,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5761,5771,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6629,6639,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5593,5603,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5761,5771,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
63165,5593,5603,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,6629,6639,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO
63165,5761,5771,217,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,5593,5603,217,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
63165,7133,7143,217,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
